ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
688049.SH,20251014,20250930,预增,112.94,112.94,15100.0,15100.0,7091.27,20251014,预计:净利润15100,报告期内公司依托长期积累的技术与资源优势实现突破，在AI技术的强力赋能下推动整体价值加速提升，经营业绩展现出高速增长态势：营业收入同比增长54.50%，净利润同比增幅更达112.94%，盈利规模与质量同步提升。其中，第三季度销售额与净利润不仅实现环比、同比双向增长，更相继刷新公司单季度业绩的历史峰值。报告期内，为满足客户对端侧设备低功耗、高算力的需求，公司持续增加研发投入，研发费用合计约1.94亿元，同比增长21.55%。报告期内，公司推进芯片产品持续迭代，致力于存内计算技术对各条线产品的持续赋能，面向智能蓝牙穿戴领域的ATW609X研发进展顺利。公司第二代存内计算技术IP研发工作也在按照既定规划稳步推进中，目标是将下一代芯片单核NPU算力实现倍数提升，大幅提升芯片能效比表现，并且全面支持Transformer模型。同时，加大下一代私有协议研发投入，进一步提升无线传输带宽，降低延迟，提升抗干扰性能。公司围绕下游实际应用场景，从芯片硬件算力、无线连接技术、音频算法升级和开发生态，全方位提升技术竞争力。报告期内，公司持续优化产品结构与客户销售体系，推动整体毛利水平稳步提升；同时，公司营业收入增速显著高于费用增速，由此产生的规模效应有效带动整体利润水平提升。未来，公司将继续紧密围绕下游市场需求，加大端侧AI技术研发与产品推广力度，进一步增强产品矩阵竞争力，为公司长期稳定发展筑牢基础。,0
002545.SZ,20251014,20250930,预增,60.83,93.0,75000.0,90000.0,46632.15,20251014,预计:净利润75000-90000,报告期内，公司钾肥生产线稳定生产，氯化钾产品市场价格较上年同期上涨，公司整体经营业绩较去年同期将大幅提升。,0
002935.SZ,20251014,20250930,略减,-5.96,-0.06,1499.0,1593.0,1594.15,20251014,预计:净利润1499-1593,第三季度，公司聚焦主责主业，稳步推进生产经营，加强应收款项催收，增强费用管控力度，全力保障产品生产交付，2025年7-9月归属于上市公司股东的净利润较去年同期实现增长。受上半年市场竞争、项目进度等影响，2025年1-9月，公司整体经营指标有所下滑，归属于上市公司股东的净利润预计同比下降。,0
002600.SZ,20251014,20250930,预增,34.1,50.42,189000.0,212000.0,140935.84,20251014,预计:净利润189000-212000,2025年前三季度公司业绩与上年同期相比增长的主要原因是：1、三季度AI终端产品进入新品发布季，公司三季度新产品开始量产交付及产线稼动率提升，使得公司整体利润实现较快增长。2、公司海外工厂收入大幅增长，盈利能力有所提升。,0
600505.SH,20251014,20250930,预增,150.51,150.51,1240.0,1240.0,495.0,20251014,预计:净利润1240,报告期内，影响业绩变动的主要原因：一是通过大力提升优质服务积极增供扩销，供电环节售电量同比增长9.93%，营业收入增长6.53%；二是开展精益管理提质增效，有效压降非生产性费用开支，严控带息负债规模，财务费用同比下降33.28%；三是网内并网电站所属流域来水较上年同期充沛，购电结构变化，外购电均价同比下降2.63%。以上综合影响所致。,0
002324.SZ,20251014,20250930,预增,53.48,67.82,32100.0,35100.0,20915.15,20251014,预计:净利润32100-35100,公司本报告期内净利润增长主要原因是：报告期内，公司改性材料业务实现持续增长。随着公司新建制造基地的投产，产能逐步释放，汽车业务保持稳定增长。同时公司持续加大研发和创新力度，在非汽车业务，重点突破了储能系统、家电、电动工具和机器人等领域，得益于新客户的突破和新市场的开拓，业务实现快速增长。报告期内，公司储能电池和钠离子电池订单增加，出货规模增长迅速，对新能源业务起到积极作用。,0
002838.SZ,20251014,20250930,略增,30.0,40.0,12769.0,13751.0,9822.24,20251014,预计:净利润12769-13751,受国家以旧换新促消费新政的影响，新能源汽车、家电、电子行业保持强劲的增长趋势。公司在弹性体、改性塑料等产品系列积极加大研发及销售力度，业务继续增长，销量创同期历史新高。同时公司加大研发和市场开拓投入，积极调整产品销售结构，布局新质生产力领域的产品开发，实现了归属于上市公司股东净利润的较大提升。,0
002056.SZ,20251013,20250930,预增,50.1,65.2,139000.0,153000.0,92632.08,20251013,预计:净利润139000-153000,磁材产业：龙头地位稳固，在家电和汽车领域市占率持续提升。同时，公司横向拓展和纵向延伸布局的多个磁材新品，在新能源汽车的车载充电机OBC、充电桩充电模块、热管理系统，AI服务器用PSU电源、二次模块电源、芯片电感等领域出货高速增长；并通过组织变革和数智化推进，进一步提升了运营效率和盈利能力。光伏产业：强化差异化战略，通过持续的研发投入、技改投资和工艺优化，适时推出超高功率产品，进一步提升了产品力；因地制宜布局产能和营销网络，使得海内外优质市场的出货量同比有较好提升；同时，通过前瞻性的供应链布局，有效管理了成本的波动。锂电产业：通过标准化和精细化管理，持续保障了产品的品质稳定；聚焦小动力多领域应用市场，在高稼动率下，保持了较好的市场拓展。综上，公司2025年1-9月的经营业绩较去年同期实现了较大幅度的增长。,0
300602.SZ,20251013,20250930,预增,110.8,129.96,27500.0,30000.0,13045.5,20251013,预计:净利润27500-30000,"公司预计2025年前三季度实现营业收入约46.17亿元，较上年同期增长约29.95%，第三季度营业收入约17.34亿元。公司预计2025年前三季度实现归属于上市公司股东的净利润为27,500万元～30,000万元，较上年同期增长110.80%～129.96%，扣除非经常性损益后的净利润为23,800万元～26,300万元，较上年同期增长101.76%～122.95%；第三季度实现归属于上市公司股东的净利润为10,891.11万元～13,391.11万元，较上年同期增长100.00%～145.91%。业绩增长的主要原因如下：1、报告期内，公司不断开拓新兴领域市场，深耕产业链上下游，2025年前三季度营业收入实现了稳定增长。同时，公司持续提升全产业链的运营效率与成本费用管控能力，加大在前沿领域如服务器液冷散热、AI智能终端等研发投入与市场渗透，紧跟客户需求打造研产销的核心竞争力，完善各应用领域的业务布局和产品结构，实现了盈利能力的稳步提升。2、报告期内，随着消费电子市场需求回暖与技术升级，终端产品对电磁屏蔽及导热散热材料及器件的需求及用量显著提升，叠加公司重要客户新项目的产品放量，进一步提升了公司消费电子领域市场份额的增长。同时，公司在产品研发和工艺研发上进行迭代，不断推动对产品结构的优化，公司消费电子领域的盈利能力稳步上升。此外，公司灵巧手相关业务也在有序进行中，目前产品已通过国内部分客户认证，处于送样与测试阶段，为后续业务拓展奠定基础。3、报告期内，因实施公司股权激励计划确认的股份支付费用约为2,300万元，对本期归属于上市公司股东的净利润有一定影响。4、报告期内，预计非经常性损益对归属于上市公司股东的净利润的影响金额约为3,700万元，主要为公司收到的政府补助以及合并同一控制下企业江苏中煜的影响。",0
300105.SZ,20251013,20250930,预增,50.11,71.55,3500.0,4000.0,2331.66,20251013,预计:净利润3500-4000,"1、报告期内，公司收入结构较同期发生变化以及持续开展降本增效措施，强化项目实施管控，项目盈利能力较同期提升，公司综合毛利润同比增加约2,625.19万元，增长约24.89%。2、报告期内，投资收益较上年同期减少约1,802.88万元，下降108.34%。主要为确认参股子公司国能科环望奎新能源有限公司投资收益约8.04万元，投资收益较上年同期减少1,704.32万元，下降99.53%。3、报告期内，信用减值损失较上年同期减少约979.02万元，下降约154.21%，主要系本期账龄结构变化计提的坏账准备减少。4、报告期内，所得税费用同比减少约835.43万元，同比下降约163.39%。2025年度公司可抵扣亏损额增加约6,814.97万元，上述业务将减少公司本年所得税费用约1,022.25万元。5、报告期内，扣除所得税影响后，公司预计非经常性损益对归属于上市公司股东净利润的影响约为185万元，主要为资产处置收益、政府补贴等。受上述因素影响，归属于上市公司股东的净利润较上期上升。",0
300926.SZ,20251013,20250930,预增,50.0,80.0,55152.0,66183.0,36768.15,20251013,预计:净利润55152-66183,报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益后的净利润较上年同期稳步增长的主要原因为：1、新能源汽车行业持续景气，报告期内公司订单持续增加，主营业务收入较上年同期稳步增长。2、公司新能源汽车车身模块化产品收入进一步提升，盈利水平进一步增强；通过降本增效提升运营效率，促进净利润进一步增长。3、公司预计2025年前三季度非经常性损益对归属于上市公司股东的净利润的影响金额约为300万元。,0
300821.SZ,20251013,20250930,预减,-97.4,-96.27,230.0,330.0,8859.02,20251013,预计:净利润230-330,1、报告期内，受市场环境影响，有机硅产品价格震荡下行，受此影响，公司主要产品销售收入及毛利率较去年同期下降。2、2025年7月20日，公司合成三期B床发生一起火灾事故，导致该装置暂停生产，产生的停工损失等对第三季度经营业绩造成不利影响。公司认真吸取本次火灾事故教训，为提升本质安全化水平，公司制定了系统的整改方案和措施，推进实施“30万吨/年有机硅单体及20万吨/年有机硅下游产品深加工项目”单体合成装置安全和工艺提升项目，计划于2025年年底前完成改造并恢复生产。3、报告期内，预计非经常性损益对净利润的影响金额900万元左右，主要为非流动资产处置损益及政府补助等。,0
300533.SZ,20251013,20250930,扭亏,193.1651,221.0076,43500.0,56500.0,-46691.3,20251013,预计:净利润43500-56500,"1.报告期内，公司销售费用较上年同期大幅下降，主要由于：其一，公司对于部分新产品仍在不断进行优化调整，通过多轮测试谨慎评估新产品的投放力度，尚未进行大规模推广；其二，公司优化投放策略，结合成熟产品前期的投放回收数据及中长期运营表现，控制其投放力度。2.截至2025年9月30日，报告期内公司非经常性损益金额约为2,270.00万元，主要为政府补贴及存款理财收益。",0
300684.SZ,20251013,20250930,预增,74.16,104.45,23000.0,27000.0,13206.42,20251013,预计:净利润23000-27000,"1、三季度为消费电子行业传统旺季，公司受益于北美大客户新品发布与新项目放量，散热材料及组件出货量增长；公司持续深化与全球头部客户的合作，散热产品品类渗透率与市场份额稳步提升。公司持续加大AI赋能下的新兴消费电子、数字基建（数据中心、通信基站等）等行业新散热解决方案推广及核心产品研发，积极拓展公司业务第二增长曲线，高效散热模组、核心散热零部件、高性能导热材料等营收同比增长较快。同时产品结构优化叠加降本增效，公司盈利水平实现显著提升。2、报告期内，非经常性损益对归属于上市公司股东的净利润的影响金额预计为1,520万元左右，主要来自理财产品投资收益及政府补助收益，具体数据以2025年第三季度报告中披露数据为准。",0
300818.SZ,20251013,20250930,略减,-49.32,-45.16,6100.0,6600.0,12035.74,20251013,预计:净利润6100-6600,"1、报告期内，公司深入开拓国内外市场。2025年第三季度，公司合同签订额较去年同比增长80.42%，其中国内增长48.31%，国外增长114.30%；2025前三季度，公司合同签订总额较去年同比增加32.21%，其中国内同比增长11.72%，国外同比增长51.44%。2、2025年前三季度汇兑产生的收益对公司净利润的影响约为-795.67万元，去年同期为-61.89万元。3、报告期内，公司继续实施在全球布局建设生产基地，资本开支较大。2025年前三季度，公司产生固定资产折旧7,170.82万元，较去年同期增加1,473.45万元。4、2024年前三季度，公司确认EPC项目（选矿系统方案及服务）收入20,037.91万元，今年同期无EPC项目确认收入，导致公司净利润出现较大幅度下降。5、报告期内，预计非经常性损益对净利润影响金额约为709万元。",0
300363.SZ,20251013,20250930,扭亏,135.46,142.7263,7320.0,8820.0,-20643.0,20251013,预计:净利润7320-8820,2025年前三季度，随着公司客户管线、产品管线的不断丰富和拓展，研发技术能力和产品交付能力的不断提升，公司面向国内及国际市场的总体业务均实现了平稳增长，公司预计实现营业收入24.80~25.80亿元，同比增长17%~21%。受益于公司营业收入增长，规模化效应显现，公司盈利能力恢复性提升。此外，公司持续落地降本增效和精益运营举措，运营效率提升，公司整体毛利率同比持续改善。,0
000950.SZ,20251011,20250930,略增,22.51,36.88,35800.0,40000.0,29222.56,20251011,预计:净利润35800-40000,公司药品、器械、中药、专业药房、新兴业务等业务持续发展，不断完善网络布局，营业收入实现稳步增长；通过精细化管理，提升经营管理效率，实现降本增效。,1
000987.SZ,20251011,20250930,预增,70.0,80.0,292210.0,309398.0,171888.0,20251011,预计:净利润292210-309398,（一）2025年前三季度，公司积极把握资本市场稳健发展机遇，投资业务收益实现同比提升；同时，新能源业务发电量随装机容量持续增长，经营效益不断提升，公司绿色转型成效显著。（二）公司控股子公司广州资产管理有限公司持有北京控股有限公司4.14%股份，并于2025年9月30日获委任一名董事；公司控股子公司广州越秀产业投资有限公司持有新天绿色能源股份有限公司4.97%股份，并于2025年7月25日获委任一名董事。根据《企业会计准则》等相关规定，公司对所持前述股权资产的会计核算方法由交易性金融资产变更为长期股权投资。公司财务部门根据初始投资成本与可辨认净资产公允价值的差额，预计分别确认一次性收益约20.22亿元、2.98亿元，将分别增加公司2025年第三季度归母净利润约10.47亿元、1.34亿元，相关收益为非经常性损益。与此有关的资产评估工作尚在有序推进中，实际财务影响以公司定期报告披露数据为准。（三）根据《企业会计准则》和公司会计政策的相关规定，为准确、客观的反映公司2025年9月30日的财务状况及2025年前三季度的经营成果，公司对债权投资、长期应收款、应收款项及其他等资产进行全面清查和减值测试，预计2025年前三季度计提各项资产减值准备和信用减值准备14亿元~16亿元，预计减少公司2025年前三季度归母净利润约7.20亿元~8.20亿元，实际计提情况及财务影响将在确定后另行披露。,1
002039.SZ,20251011,20250930,预增,70.0,100.0,45107.0,53068.0,26533.8,20251011,预计:净利润45107-53068,"公司2025年前三季度来水较上年同期偏多23.6%。公司2025年前三季度发电量为792,386.65万千瓦时，上年同期发电量为527,951.78万千瓦时，同比上升50.09%，使发电收入及发电利润增加。2025年前三季度，普定水电站发电量为27,985.45万千瓦时，引子渡水电站发电量为62,595.06万千瓦时，鱼塘水电站发电量为16,421.24万千瓦时，清溪水电站发电量为4,485.29万千瓦时，牛都水电站发电量为2,958.06万千瓦时，光照水电站发电量为202,150.94万千瓦时，董箐水电站发电量为244,343.15万千瓦时，马马崖水电站发电量为117,344.28万千瓦时，善泥坡水电站发电量为59,161.92万千瓦时；光照光伏电站（岗坪光伏电站）发电量为18,093.95万千瓦时，马马崖光伏电站（永新光伏电站）发电量为18,134.20万千瓦时，董箐光伏电站（镇良光伏电站）发电量为8,598.98万千瓦时，镇宁坝草一期光伏电站发电量为10,114.13万千瓦时。",1
300505.SZ,20251011,20250930,预增,162.56,180.66,29000.0,31000.0,11045.21,20251011,预计:净利润29000-31000,"1、报告期内，面对良好的市场需求，公司积极把握机遇，充分发挥柔性产能优势，动态优化生产计划及产品结构，着力提升高毛利产品占比，推动销售收入同比增长，利润水平同步提升；与此同时，公司持续深化成本管控，进一步增强了整体盈利能力。2、预计本报告期非经常性损益对公司净利润的影响约为1,370万元。",1
300953.SZ,20251011,20250930,预增,132.0,143.6,40000.0,42000.0,17241.29,20251011,预计:净利润40000-42000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，主营业务销售收入较快速度增长、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,1
600111.SH,20251011,20250930,预增,272.54,287.34,151000.0,157000.0,40532.47,20251011,预计:净利润151000-157000,2025年1-9月，面对错综复杂的发展环境，公司紧抓市场变化的有效节奏，遵循战略规划，锚定全年生产经营任务目标，强化全面预算管理，深化降本提质增效，科学联动组产排产，加强市场研判预判，加压营销运作抢占市场先机，加快重点项目建设，推进科研与管理创新，强化绩效考核激励与约束，充分利用稳定的国内大循环市场需求格局和优势，在生产经营管理各方面统筹施策、协同发力，聚焦“锻长板”巩固核心竞争力，着力“强弱项”补齐发展短板，以“提质量”夯实发展根基，以“促发展”激活增长动能，为公司经营业绩实现同比大幅增长筑牢坚实基础、提供强劲支撑。生产营销方面，公司坚持绿色发展理念及“用户第一，品牌至上”的质量理念，统筹推进“五统一”（统一发展规划、统一技术共享、统一计划生产、统一原料供应、统一协同检修）科学组产模式，强化生产体系管理，推动产品结构调整和工艺技术升级，持续优化产品结构，推进满足特殊化、定制化、特色化等高附加值产品市场需求。开展横纵向多维度对标管理，强化加工全成本对标升级，稀土加工全成本同比降低。全力保障原料产品供应，以市场需求为导向，深化营销模式创新，强化营销运作，多措并举积极消化库存，冶炼分离、稀土金属、稀土功能材料、永磁电机等主要产品产销量同比实现不同幅度增长，为新能源的发展提供节能降碳的稀土材料选择。重点项目建设方面，全面巩固规模优势，加快推进重点项目建设，新一代稀土绿色采选冶稀土绿色冶炼升级改造项目一期进入产线联动调试收尾阶段，二期开工建设并加快推进；产业链并购重组、合资合作等延链补链强链资本运作项目高效推进。研发创新方面，持续锻造科研长板，科技创新成果丰硕，组织申报国家级项目20项、自治区级项目25项。承担和参加国家级项目5项、自治区级项目35项，制修订各类标准49项，申请专利145件，服务国家和地区重大科技战略水平持续提升。强化科技研发，推动公司工艺技术、装备制造能力迭代升级。,1
600186.SH,20251011,20250930,预增,51.39,69.55,25000.0,28000.0,16513.99,20251011,预计:净利润25000-28000,（一）公司深入推进了消费+科技“双轮驱动”战略不动摇，开启了高质量发展新篇章，核心竞争力不断增强。2025年前三季度产品销售总量增加，销售收入实现较大增长，销售净利率同比提升。公司降本增效举措取得良好成效，保持较高运营效率。（二）“莲花”品牌深耕基础调味品领域40余年，具备高知名度与美誉度。2023年公司利用国货品牌优势，品牌强势回归，为新品导入提供动能。公司新产品开发及销售取得重要成效，莲花松茸鲜、特级酿造酱油等新产品深受消费者认可。新零售业务中，多款新产品表现优异。松茸鲜、特级酿造酱油、复合调味料等产品的收入同比大幅增长。,1
600206.SH,20251011,20250930,预增,101.0,127.0,23000.0,26000.0,11458.3,20251011,预计:净利润23000-26000,"（一）业绩变动的主要原因（1）控股子公司有研亿金业绩变动情况：预计2025年前三季度有研亿金净利润20,000万元到22,000万元。有研亿金持续聚焦高附加值产品，靶材销售收入同比增长超过50%，归属于上市公司股东的净利润同比增长超过4,000万元。（2）控股子公司有研稀土业绩变动情况：预计2025年前三季度有研稀土净利润700万元到1,200万元。有研稀土扎实落实提质增效专项工作,同时开展科技成果转化，实现扭亏为盈。（二）重大非经常性损益的影响2025年前三季度公司开展科技成果转化，对外转让硫化锂相关技术实现转让收益10,757万元。该项交易虽与公司正常经营业务相关，但由于其具有偶发性，公司将其认定为非经常性损益。该项技术转让收益对归属于上市公司股东的净利润影响为4,841万元。",1
600673.SH,20251011,20250930,预增,171.08,199.88,84700.0,93700.0,31245.74,20251011,预计:净利润84700-93700,1、报告期内，制冷剂行业生态和竞争秩序持续优化。第三代制冷剂（HFCs）作为当前的主流制冷剂，由于供给端受配额管控而受限，而全球需求持续增长，导致供需结构深度改善，制冷剂价格稳步攀升，为公司经营利润的显著提升提供了有力支撑。2、报告期内，在数据中心与储能行业等快速发展的背景下，公司凭借在电极箔与电容器领域的深厚技术积累，精准把握行业升级的机遇，进一步巩固了市场优势。3、报告期内，公司实施事业部制变革，优化研产销协同，提升资源配置效率。同时，升级大客户部机制，增强市场响应能力和服务水平。通过精准调研客户需求，制定针对性销售策略，巩固战略客户关系，显著提升市场竞争力和利润率。,1
688076.SH,20251011,20250930,略增,25.6392,28.4943,44005.0,45005.0,35024.7058,20251011,预计:净利润44005-45005,报告期内，公司贯彻“时间领先、技术领先”的经营理念，各项主营业务有序开展，净利润实现稳健增长。,1
688208.SH,20251011,20250930,略增,31.17,36.34,71000.0,73800.0,54128.35,20251011,预计:净利润71000-73800,1、在AI+诊断领域，公司持续深化AI多模态语音大模型和AIAgents应用，具备AI特性的数字维修新品获得客户高度认可，实现了业绩的快速增长，其中TPMS产品持续保持高速增长。2、在AI+充电领域，公司发布了AI驱动的新一代智慧能源解决方案，实现了核心部件自研及系统集成创新，并持续深化“数智能源充电大模型”以及充电运营云、运维云、能源管理云等系列AIAgents的应用，推进能源、交通、停车场运营、酒店公寓等多个全球行业顶级客户的项目交付。3、报告期内，公司推动AI驱动的数智化变革和组织能力建设，运营效率持续优化提升。,1
600206.SH,20251011,20250930,预增,101.0,127.0,23000.0,26000.0,11458.3,20251011,预计:净利润23000-26000,"（一）业绩变动的主要原因（1）控股子公司有研亿金业绩变动情况：预计2025年前三季度有研亿金净利润20,000万元到22,000万元。有研亿金持续聚焦高附加值产品，靶材销售收入同比增长超过50%，归属于上市公司股东的净利润同比增长超过4,000万元。（2）控股子公司有研稀土业绩变动情况：预计2025年前三季度有研稀土净利润700万元到1,200万元。有研稀土扎实落实提质增效专项工作,同时开展科技成果转化，实现扭亏为盈。（二）重大非经常性损益的影响2025年前三季度公司开展科技成果转化，对外转让硫化锂相关技术实现转让收益10,757万元。该项交易虽与公司正常经营业务相关，但由于其具有偶发性，公司将其认定为非经常性损益。该项技术转让收益对归属于上市公司股东的净利润影响为4,841万元。",0
600111.SH,20251011,20250930,预增,272.54,287.34,151000.0,157000.0,40532.47,20251011,预计:净利润151000-157000,2025年1-9月，面对错综复杂的发展环境，公司紧抓市场变化的有效节奏，遵循战略规划，锚定全年生产经营任务目标，强化全面预算管理，深化降本提质增效，科学联动组产排产，加强市场研判预判，加压营销运作抢占市场先机，加快重点项目建设，推进科研与管理创新，强化绩效考核激励与约束，充分利用稳定的国内大循环市场需求格局和优势，在生产经营管理各方面统筹施策、协同发力，聚焦“锻长板”巩固核心竞争力，着力“强弱项”补齐发展短板，以“提质量”夯实发展根基，以“促发展”激活增长动能，为公司经营业绩实现同比大幅增长筑牢坚实基础、提供强劲支撑。生产营销方面，公司坚持绿色发展理念及“用户第一，品牌至上”的质量理念，统筹推进“五统一”（统一发展规划、统一技术共享、统一计划生产、统一原料供应、统一协同检修）科学组产模式，强化生产体系管理，推动产品结构调整和工艺技术升级，持续优化产品结构，推进满足特殊化、定制化、特色化等高附加值产品市场需求。开展横纵向多维度对标管理，强化加工全成本对标升级，稀土加工全成本同比降低。全力保障原料产品供应，以市场需求为导向，深化营销模式创新，强化营销运作，多措并举积极消化库存，冶炼分离、稀土金属、稀土功能材料、永磁电机等主要产品产销量同比实现不同幅度增长，为新能源的发展提供节能降碳的稀土材料选择。重点项目建设方面，全面巩固规模优势，加快推进重点项目建设，新一代稀土绿色采选冶稀土绿色冶炼升级改造项目一期进入产线联动调试收尾阶段，二期开工建设并加快推进；产业链并购重组、合资合作等延链补链强链资本运作项目高效推进。研发创新方面，持续锻造科研长板，科技创新成果丰硕，组织申报国家级项目20项、自治区级项目25项。承担和参加国家级项目5项、自治区级项目35项，制修订各类标准49项，申请专利145件，服务国家和地区重大科技战略水平持续提升。强化科技研发，推动公司工艺技术、装备制造能力迭代升级。,0
000950.SZ,20251011,20250930,略增,22.51,36.88,35800.0,40000.0,29222.56,20251011,预计:净利润35800-40000,公司药品、器械、中药、专业药房、新兴业务等业务持续发展，不断完善网络布局，营业收入实现稳步增长；通过精细化管理，提升经营管理效率，实现降本增效。,0
300953.SZ,20251011,20250930,预增,132.0,143.6,40000.0,42000.0,17241.29,20251011,预计:净利润40000-42000,公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为：报告期内，公司经营计划有序开展，主营业务销售收入较快速度增长、规模效应明显；同时公司加大技术研发与创新、提升生产自动化水平，通过精细化管理降本增效，促进公司整体经济效益提升。,0
000987.SZ,20251011,20250930,预增,70.0,80.0,292210.0,309398.0,171888.0,20251011,预计:净利润292210-309398,（一）2025年前三季度，公司积极把握资本市场稳健发展机遇，投资业务收益实现同比提升；同时，新能源业务发电量随装机容量持续增长，经营效益不断提升，公司绿色转型成效显著。（二）公司控股子公司广州资产管理有限公司持有北京控股有限公司4.14%股份，并于2025年9月30日获委任一名董事；公司控股子公司广州越秀产业投资有限公司持有新天绿色能源股份有限公司4.97%股份，并于2025年7月25日获委任一名董事。根据《企业会计准则》等相关规定，公司对所持前述股权资产的会计核算方法由交易性金融资产变更为长期股权投资。公司财务部门根据初始投资成本与可辨认净资产公允价值的差额，预计分别确认一次性收益约20.22亿元、2.98亿元，将分别增加公司2025年第三季度归母净利润约10.47亿元、1.34亿元，相关收益为非经常性损益。与此有关的资产评估工作尚在有序推进中，实际财务影响以公司定期报告披露数据为准。（三）根据《企业会计准则》和公司会计政策的相关规定，为准确、客观的反映公司2025年9月30日的财务状况及2025年前三季度的经营成果，公司对债权投资、长期应收款、应收款项及其他等资产进行全面清查和减值测试，预计2025年前三季度计提各项资产减值准备和信用减值准备14亿元~16亿元，预计减少公司2025年前三季度归母净利润约7.20亿元~8.20亿元，实际计提情况及财务影响将在确定后另行披露。,0
002039.SZ,20251011,20250930,预增,70.0,100.0,45107.0,53068.0,26533.8,20251011,预计:净利润45107-53068,"公司2025年前三季度来水较上年同期偏多23.6%。公司2025年前三季度发电量为792,386.65万千瓦时，上年同期发电量为527,951.78万千瓦时，同比上升50.09%，使发电收入及发电利润增加。2025年前三季度，普定水电站发电量为27,985.45万千瓦时，引子渡水电站发电量为62,595.06万千瓦时，鱼塘水电站发电量为16,421.24万千瓦时，清溪水电站发电量为4,485.29万千瓦时，牛都水电站发电量为2,958.06万千瓦时，光照水电站发电量为202,150.94万千瓦时，董箐水电站发电量为244,343.15万千瓦时，马马崖水电站发电量为117,344.28万千瓦时，善泥坡水电站发电量为59,161.92万千瓦时；光照光伏电站（岗坪光伏电站）发电量为18,093.95万千瓦时，马马崖光伏电站（永新光伏电站）发电量为18,134.20万千瓦时，董箐光伏电站（镇良光伏电站）发电量为8,598.98万千瓦时，镇宁坝草一期光伏电站发电量为10,114.13万千瓦时。",0
688208.SH,20251011,20250930,略增,31.17,36.34,71000.0,73800.0,54128.35,20251011,预计:净利润71000-73800,1、在AI+诊断领域，公司持续深化AI多模态语音大模型和AIAgents应用，具备AI特性的数字维修新品获得客户高度认可，实现了业绩的快速增长，其中TPMS产品持续保持高速增长。2、在AI+充电领域，公司发布了AI驱动的新一代智慧能源解决方案，实现了核心部件自研及系统集成创新，并持续深化“数智能源充电大模型”以及充电运营云、运维云、能源管理云等系列AIAgents的应用，推进能源、交通、停车场运营、酒店公寓等多个全球行业顶级客户的项目交付。3、报告期内，公司推动AI驱动的数智化变革和组织能力建设，运营效率持续优化提升。,0
300505.SZ,20251011,20250930,预增,162.56,180.66,29000.0,31000.0,11045.21,20251011,预计:净利润29000-31000,"1、报告期内，面对良好的市场需求，公司积极把握机遇，充分发挥柔性产能优势，动态优化生产计划及产品结构，着力提升高毛利产品占比，推动销售收入同比增长，利润水平同步提升；与此同时，公司持续深化成本管控，进一步增强了整体盈利能力。2、预计本报告期非经常性损益对公司净利润的影响约为1,370万元。",0
688076.SH,20251011,20250930,略增,25.6392,28.4943,44005.0,45005.0,35024.7058,20251011,预计:净利润44005-45005,报告期内，公司贯彻“时间领先、技术领先”的经营理念，各项主营业务有序开展，净利润实现稳健增长。,0
600673.SH,20251011,20250930,预增,171.08,199.88,84700.0,93700.0,31245.74,20251011,预计:净利润84700-93700,1、报告期内，制冷剂行业生态和竞争秩序持续优化。第三代制冷剂（HFCs）作为当前的主流制冷剂，由于供给端受配额管控而受限，而全球需求持续增长，导致供需结构深度改善，制冷剂价格稳步攀升，为公司经营利润的显著提升提供了有力支撑。2、报告期内，在数据中心与储能行业等快速发展的背景下，公司凭借在电极箔与电容器领域的深厚技术积累，精准把握行业升级的机遇，进一步巩固了市场优势。3、报告期内，公司实施事业部制变革，优化研产销协同，提升资源配置效率。同时，升级大客户部机制，增强市场响应能力和服务水平。通过精准调研客户需求，制定针对性销售策略，巩固战略客户关系，显著提升市场竞争力和利润率。,0
600186.SH,20251011,20250930,预增,51.39,69.55,25000.0,28000.0,16513.99,20251011,预计:净利润25000-28000,（一）公司深入推进了消费+科技“双轮驱动”战略不动摇，开启了高质量发展新篇章，核心竞争力不断增强。2025年前三季度产品销售总量增加，销售收入实现较大增长，销售净利率同比提升。公司降本增效举措取得良好成效，保持较高运营效率。（二）“莲花”品牌深耕基础调味品领域40余年，具备高知名度与美誉度。2023年公司利用国货品牌优势，品牌强势回归，为新品导入提供动能。公司新产品开发及销售取得重要成效，莲花松茸鲜、特级酿造酱油等新产品深受消费者认可。新零售业务中，多款新产品表现优异。松茸鲜、特级酿造酱油、复合调味料等产品的收入同比大幅增长。,0
